STATEFIPS,STATE,CONG_DISTRICT,agi_stub,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,VRTCRIND,N2,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00400,A00400,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N25870,A25870,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59661,A59661,N59662,A59662,N59663,A59663,N59664,A59664,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
39,OH,16,2,37920.0000,32700.0000,3210.0000,1520.0000,34320.0000,2090.0000,17100.0000,18860.0000,340.0000,28730.0000,1030.0000,400.0000,630.0000,130.0000,1820.0000,9790.0000,192871.0000,37920.0000,197009.0000,26070.0000,142368.0000,6780.0000,2519.0000,490.0000,624.0000,4860.0000,6227.0000,4430.0000,3835.0000,110.0000,40.0000,5770.0000,17031.0000,4100.0000,134.0000,3030.0000,12153.0000,4880.0000,21054.0000,130.0000,260.0000,1299.0000,290.0000,789.0000,550.0000,-2075.0000,860.0000,123.0000,5170.0000,4138.0000,30.0000,8.0000,0.0000,0.0000,340.0000,1130.0000,90.0000,362.0000,300.0000,283.0000,37600.0000,426856.0000,37600.0000,410507.0000,8230.0000,16349.0000,320.0000,7818.0000,1651.0000,260.0000,5570.0000,80.0000,178.0000,180.0000,132.0000,170.0000,931.0000,0.0000,0.0000,290.0000,1142.0000,290.0000,1145.0000,120.0000,830.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.0000,188.0000,0.0000,0.0000,110.0000,17.0000,1140.0000,2121.0000,1030.0000,283.0000,0.0000,0.0000,320.0000,91.0000,280.0000,30.0000,160.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,8.0000,0.0000,0.0000,4660.0000,3341.0000,830.0000,5753.0000,870.0000,5644.0000,27130.0000,19671.0000,7630.0000,6766.0000,5540.0000,2111.0000,1270.0000,2526.0000,570.0000,1386.0000,270.0000,816633.0000,6250.0000,5617.0000,1590.0000,1192.0000,930.0000,845.0000,410.0000,361.0000,950.0000,257.0000,5870.0000,3697.0000,0.0000,0.0000,0.0000,0.0000,3740.0000,1758.0000,25250.0000,17722.0000,25030.0000,17194.0000,280.0000,528.0000
39,OH,16,3,51670.0000,37780.0000,7140.0000,5250.0000,48310.0000,1590.0000,24650.0000,35990.0000,610.0000,64180.0000,1240.0000,490.0000,750.0000,140.0000,6320.0000,16970.0000,886856.0000,51670.0000,900136.0000,35670.0000,581866.0000,10760.0000,6587.0000,960.0000,1573.0000,7440.0000,15589.0000,6900.0000,9740.0000,220.0000,105.0000,8850.0000,76984.0000,6350.0000,5953.0000,7110.0000,58432.0000,11590.0000,123918.0000,240.0000,870.0000,5670.0000,9320.0000,22072.0000,1100.0000,-1439.0000,1650.0000,1776.0000,8870.0000,13280.0000,240.0000,63.0000,40.0000,279.0000,750.0000,2669.0000,330.0000,1184.0000,820.0000,848.0000,50880.0000,806200.0000,50880.0000,777813.0000,14020.0000,28388.0000,790.0000,23651.0000,14505.0000,680.0000,16891.0000,230.0000,394.0000,450.0000,353.0000,480.0000,2488.0000,50.0000,24.0000,740.0000,2886.0000,750.0000,2889.0000,270.0000,1740.0000,0.0000,0.0000,20.0000,67.0000,0.0000,0.0000,440.0000,1568.0000,40.0000,454.0000,3930.0000,2483.0000,30720.0000,164353.0000,30180.0000,16394.0000,0.0000,0.0000,780.0000,327.0000,8550.0000,2598.0000,800.0000,29.0000,190.0000,54.0000,2230.0000,1094.0000,3420.0000,603.0000,2220.0000,772.0000,180.0000,43.0000,7340.0000,12821.0000,1940.0000,11724.0000,1970.0000,11567.0000,46180.0000,99659.0000,12160.0000,34385.0000,5110.0000,1510.0000,3790.0000,13465.0000,2160.0000,12219.0000,1120.0000,7190854.0000,10060.0000,28607.0000,6250.0000,11333.0000,1960.0000,1680.0000,950.0000,809.0000,25140.0000,13796.0000,30420.0000,26980.0000,40.0000,25.0000,0.0000,0.0000,6480.0000,6691.0000,42160.0000,79289.0000,41710.0000,78135.0000,600.0000,1154.0000
39,OH,16,4,82310.0000,51220.0000,14780.0000,9320.0000,77960.0000,2000.0000,40710.0000,56830.0000,1030.0000,121770.0000,1320.0000,530.0000,790.0000,80.0000,10690.0000,24820.0000,3071110.0000,82310.0000,3098884.0000,65240.0000,2295055.0000,18300.0000,13099.0000,1840.0000,3633.0000,12720.0000,31958.0000,11820.0000,20546.0000,640.0000,348.0000,9910.0000,109957.0000,10860.0000,17586.0000,10260.0000,121957.0000,18030.0000,330317.0000,490.0000,1810.0000,10309.0000,17900.0000,147288.0000,2140.0000,9032.0000,2800.0000,4776.0000,12930.0000,27774.0000,1150.0000,312.0000,90.0000,939.0000,1140.0000,4868.0000,1210.0000,4927.0000,2750.0000,2979.0000,80550.0000,1327157.0000,80550.0000,1289629.0000,18050.0000,37528.0000,1750.0000,50082.0000,67043.0000,1310.0000,29789.0000,960.0000,2137.0000,700.0000,633.0000,1220.0000,5962.0000,150.0000,190.0000,1690.0000,7889.0000,1710.0000,7971.0000,800.0000,5017.0000,20.0000,97.0000,0.0000,0.0000,30.0000,104.0000,1160.0000,5410.0000,90.0000,1335.0000,10290.0000,14714.0000,80420.0000,1689487.0000,79750.0000,183723.0000,0.0000,0.0000,2230.0000,1668.0000,28100.0000,27077.0000,3240.0000,156.0000,1260.0000,663.0000,4000.0000,4243.0000,11660.0000,2276.0000,14530.0000,19189.0000,1030.0000,389.0000,7440.0000,19400.0000,3400.0000,18104.0000,3460.0000,18853.0000,79380.0000,289198.0000,11390.0000,27387.0000,0.0000,0.0000,5610.0000,8483.0000,3710.0000,10813.0000,2070.0000,8091151.0000,9520.0000,22136.0000,9450.0000,19012.0000,2230.0000,1864.0000,1170.0000,1462.0000,68890.0000,156646.0000,71730.0000,177302.0000,0.0000,0.0000,0.0000,0.0000,17300.0000,19818.0000,64130.0000,131450.0000,63250.0000,128433.0000,1240.0000,3018.0000
39,OH,16,5,64810.0000,30680.0000,18740.0000,6140.0000,61530.0000,1550.0000,36720.0000,42070.0000,1050.0000,110080.0000,600.0000,210.0000,400.0000,0.0000,6170.0000,22350.0000,3997943.0000,64810.0000,4027071.0000,52040.0000,2904499.0000,19770.0000,15348.0000,2380.0000,5676.0000,14190.0000,43126.0000,13270.0000,28963.0000,1380.0000,837.0000,8130.0000,102998.0000,12190.0000,30376.0000,10090.0000,159270.0000,16990.0000,473172.0000,455.0000,1460.0000,7899.0000,15310.0000,249921.0000,2400.0000,16524.0000,3420.0000,7205.0000,11800.0000,29128.0000,1590.0000,445.0000,120.0000,1213.0000,1080.0000,5728.0000,1150.0000,5418.0000,2750.0000,2795.0000,61890.0000,1108758.0000,61890.0000,1076626.0000,15550.0000,32132.0000,2920.0000,77994.0000,185154.0000,1460.0000,33024.0000,2310.0000,7254.0000,550.0000,598.0000,2420.0000,11786.0000,280.0000,170.0000,2880.0000,17853.0000,2890.0000,17701.0000,1830.0000,11721.0000,40.0000,250.0000,60.0000,100.0000,20.0000,48.0000,2050.0000,12184.0000,150.0000,2705.0000,10430.0000,21726.0000,64640.0000,2793188.0000,64490.0000,339026.0000,0.0000,0.0000,1230.0000,1907.0000,23010.0000,41550.0000,4440.0000,366.0000,1180.0000,620.0000,2580.0000,3230.0000,4220.0000,763.0000,15190.0000,35292.0000,1570.0000,741.0000,5910.0000,17468.0000,1490.0000,8475.0000,1640.0000,9855.0000,63700.0000,398713.0000,940.0000,703.0000,0.0000,0.0000,0.0000,0.0000,370.0000,214.0000,570.0000,489735.0000,690.0000,500.0000,3670.0000,7388.0000,1530.0000,1428.0000,460.0000,739.0000,60610.0000,297477.0000,61770.0000,316673.0000,0.0000,0.0000,0.0000,0.0000,16950.0000,29071.0000,47550.0000,110716.0000,46460.0000,106315.0000,1490.0000,4401.0000
39,OH,16,6,43460.0000,13540.0000,21860.0000,2970.0000,41190.0000,1100.0000,25720.0000,26020.0000,830.0000,89480.0000,200.0000,40.0000,150.0000,0.0000,3230.0000,16300.0000,3767716.0000,43460.0000,3794135.0000,35190.0000,2661256.0000,16710.0000,17938.0000,2240.0000,6166.0000,12640.0000,50287.0000,11950.0000,34883.0000,1650.0000,1000.0000,6510.0000,92818.0000,11060.0000,45683.0000,8390.0000,178312.0000,12950.0000,443402.0000,408.0000,1030.0000,5498.0000,11410.0000,245000.0000,2360.0000,30322.0000,3150.0000,6550.0000,9260.0000,26419.0000,1490.0000,431.0000,110.0000,1262.0000,810.0000,5414.0000,810.0000,4540.0000,1840.0000,1677.0000,39980.0000,834986.0000,39980.0000,810783.0000,11170.0000,24202.0000,3480.0000,87731.0000,303228.0000,1100.0000,25767.0000,3090.0000,13240.0000,350.0000,534.0000,3070.0000,14955.0000,350.0000,221.0000,3450.0000,26255.0000,3460.0000,25848.0000,2530.0000,16462.0000,40.0000,174.0000,80.0000,111.0000,40.0000,147.0000,2490.0000,15304.0000,190.0000,3421.0000,9290.0000,23578.0000,43400.0000,2822901.0000,43320.0000,377061.0000,0.0000,0.0000,710.0000,1571.0000,18240.0000,42642.0000,4240.0000,417.0000,1310.0000,764.0000,2260.0000,2845.0000,0.0000,0.0000,13190.0000,37068.0000,1380.0000,806.0000,4870.0000,15308.0000,760.0000,3640.0000,860.0000,5092.0000,42880.0000,404852.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,960.0000,1903.0000,1430.0000,1320.0000,170.0000,281.0000,42300.0000,334419.0000,42620.0000,351618.0000,30.0000,15.0000,0.0000,0.0000,13920.0000,33092.0000,29380.0000,85875.0000,28270.0000,80836.0000,1490.0000,5039.0000
39,OH,16,7,70010.0000,10420.0000,53400.0000,2390.0000,66350.0000,2060.0000,40390.0000,37540.0000,1780.0000,180450.0000,160.0000,40.0000,120.0000,0.0000,3770.0000,24460.0000,9509185.0000,70010.0000,9588613.0000,59600.0000,6911044.0000,33050.0000,46800.0000,5510.0000,18485.0000,27010.0000,154039.0000,25670.0000,113987.0000,2540.0000,2238.0000,12450.0000,265172.0000,24420.0000,187502.0000,14270.0000,477277.0000,20330.0000,831235.0000,747.0000,1600.0000,8584.0000,16050.0000,426243.0000,6720.0000,183986.0000,6440.0000,35481.0000,19430.0000,79428.0000,3350.0000,1055.0000,660.0000,10915.0000,2030.0000,18080.0000,1790.0000,10579.0000,4280.0000,3944.0000,62890.0000,1518513.0000,62890.0000,1482830.0000,15600.0000,35683.0000,7120.0000,218432.0000,997706.0000,1640.0000,46329.0000,6530.0000,44058.0000,540.0000,983.0000,6400.0000,35662.0000,730.0000,561.0000,7070.0000,62860.0000,7090.0000,61988.0000,5250.0000,39228.0000,100.0000,627.0000,170.0000,299.0000,160.0000,779.0000,5620.0000,54805.0000,530.0000,13349.0000,19990.0000,86103.0000,69950.0000,7687405.0000,69890.0000,1140337.0000,40.0000,210.0000,720.0000,2572.0000,38760.0000,107258.0000,9920.0000,1642.0000,4570.0000,2863.0000,5980.0000,8312.0000,0.0000,0.0000,29530.0000,89095.0000,2670.0000,2244.0000,9620.0000,41940.0000,520.0000,2258.0000,790.0000,4777.0000,69380.0000,1156278.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,410.0000,1090.0000,4300.0000,4234.0000,100.0000,194.0000,69490.0000,1033079.0000,69620.0000,1081538.0000,1970.0000,497.0000,740.0000,167.0000,26530.0000,104438.0000,43280.0000,177863.0000,40460.0000,156976.0000,3790.0000,20887.0000
39,OH,16,8,20400.0000,1980.0000,17610.0000,480.0000,19340.0000,710.0000,13750.0000,7380.0000,700.0000,58520.0000,0.0000,0.0000,0.0000,0.0000,490.0000,6770.0000,5794207.0000,20400.0000,5866769.0000,17790.0000,3912110.0000,13990.0000,39787.0000,3340.0000,23013.0000,12350.0000,162551.0000,11880.0000,125421.0000,700.0000,1021.0000,4590.0000,220571.0000,11910.0000,287932.0000,4330.0000,276458.0000,4930.0000,275421.0000,289.0000,300.0000,1792.0000,3890.0000,118534.0000,5150.0000,443581.0000,2850.0000,56743.0000,6320.0000,72562.0000,830.0000,237.0000,760.0000,23545.0000,1520.0000,20203.0000,310.0000,2850.0000,0.0000,0.0000,16000.0000,404727.0000,16000.0000,396560.0000,3570.0000,8167.0000,4400.0000,192404.0000,1340301.0000,360.0000,12977.0000,4040.0000,61435.0000,350.0000,774.0000,3960.0000,31636.0000,330.0000,231.0000,4390.0000,42794.0000,4400.0000,42513.0000,3320.0000,36335.0000,40.0000,302.0000,110.0000,122.0000,270.0000,2387.0000,3940.0000,73231.0000,390.0000,19914.0000,9880.0000,107867.0000,20390.0000,5092044.0000,20380.0000,983720.0000,50.0000,276.0000,160.0000,982.0000,13420.0000,36918.0000,5690.0000,2545.0000,1600.0000,982.0000,0.0000,0.0000,0.0000,0.0000,9310.0000,28801.0000,740.0000,921.0000,3950.0000,28963.0000,0.0000,0.0000,160.0000,1019.0000,20240.0000,996132.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,172.0000,0.0000,0.0000,0.0000,0.0000,20370.0000,946802.0000,20390.0000,995467.0000,8870.0000,6926.0000,9190.0000,8955.0000,9910.0000,110467.0000,10430.0000,109635.0000,8190.0000,67929.0000,2800.0000,41707.0000
39,OH,16,9,4180.0000,390.0000,3640.0000,100.0000,3990.0000,160.0000,3640.0000,820.0000,180.0000,12040.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1520.0000,5101292.0000,4180.0000,5151108.0000,3660.0000,1902324.0000,3750.0000,53833.0000,1410.0000,22911.0000,3380.0000,212171.0000,3310.0000,176373.0000,130.0000,500.0000,1240.0000,137943.0000,3450.0000,1046570.0000,780.0000,68804.0000,710.0000,40511.0000,83.0000,0.0000,0.0000,760.0000,27041.0000,2480.0000,1469445.0000,1090.0000,63908.0000,1980.0000,49816.0000,60.0000,16.0000,420.0000,19142.0000,840.0000,13325.0000,90.0000,1068.0000,0.0000,0.0000,2240.0000,56798.0000,2240.0000,55574.0000,540.0000,1224.0000,1940.0000,212877.0000,2967914.0000,0.0000,0.0000,1820.0000,108488.0000,110.0000,237.0000,1680.0000,21510.0000,50.0000,56.0000,1940.0000,19246.0000,1940.0000,19344.0000,1290.0000,18586.0000,20.0000,239.0000,40.0000,5.0000,350.0000,6280.0000,1830.0000,138049.0000,230.0000,24507.0000,2900.0000,251016.0000,4180.0000,4581212.0000,4180.0000,1265624.0000,170.0000,3102.0000,0.0000,0.0000,2400.0000,15797.0000,2090.0000,4862.0000,170.0000,103.0000,0.0000,0.0000,0.0000,0.0000,30.0000,47.0000,120.0000,181.0000,1330.0000,17289.0000,0.0000,0.0000,0.0000,0.0000,4150.0000,1326147.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4170.0000,1249827.0000,4180.0000,1309768.0000,2850.0000,13281.0000,3570.0000,27580.0000,2000.0000,157362.0000,2160.0000,171753.0000,980.0000,36719.0000,1370.0000,135034.0000
40,OK,00,0,1676430.0000,757780.0000,642700.0000,234660.0000,1573330.0000,49690.0000,842590.0000,1101000.0000,22080.0000,3310650.0000,31620.0000,17180.0000,14460.0000,3810.0000,291900.0000,452180.0000,122832653.00,1664680.0000,123818980.00,1345910.0000,81073891.000,485420.0000,881867.0000,50920.0000,370580.0000,243080.0000,2478717.0000,227550.0000,1807824.0000,32780.0000,34892.0000,310820.0000,3252660.0000,244680.0000,7260423.0000,157860.0000,3889240.0000,320730.0000,8442658.0000,74939.0000,28570.0000,167514.0000,267810.0000,4647118.0000,103360.0000,8704358.0000,155980.0000,2664194.0000,335920.0000,986327.0000,41500.0000,12555.0000,4230.0000,100269.0000,37720.0000,268220.0000,18810.0000,94462.0000,34620.0000,30097.0000,1532750.0000,29004278.000,1532750.0000,28380774.000,296840.0000,623354.0000,110630.0000,5700085.0000,31173989.000,32160.0000,638189.0000,92610.0000,1083989.0000,15890.0000,29011.0000,86780.0000,398175.0000,19470.0000,16155.0000,109420.0000,777325.0000,109840.0000,779633.0000,70000.0000,650719.0000,990.0000,8094.0000,2440.0000,3134.0000,4830.0000,87802.0000,89380.0000,2287203.0000,20760.0000,1075235.0000,229670.0000,1914213.0000,1311990.0000,90266627.000,1312160.0000,15693497.000,1150.0000,24577.0000,48980.0000,67345.0000,616510.0000,1279124.0000,68820.0000,39432.0000,43900.0000,25792.0000,76940.0000,75482.0000,130340.0000,25613.0000,440160.0000,968741.0000,17810.0000,36758.0000,231160.0000,693693.0000,96260.0000,768213.0000,102090.0000,838234.0000,1558260.0000,17943675.000,314590.0000,818960.0000,75920.0000,27724.0000,109270.0000,266583.0000,76750.0000,294272.0000,52550.0000,229687702.00,277860.0000,705260.0000,250940.0000,495161.0000,59680.0000,49538.0000,24070.0000,21376.0000,1117260.0000,14400977.000,1230070.0000,15513026.000,34460.0000,60283.0000,45830.0000,248579.0000,404340.0000,2260260.0000,1198250.0000,4683105.0000,1168610.0000,3715142.0000,37500.0000,940851.0000
40,OK,00,1,32890.0000,19560.0000,10840.0000,1480.0000,23500.0000,4040.0000,19000.0000,11950.0000,470.0000,51220.0000,140.0000,120.0000,20.0000,0.0000,1470.0000,15160.0000,-1661375.000,21150.0000,-1645831.000,6020.0000,262583.0000,9400.0000,22011.0000,870.0000,7282.0000,4630.0000,25739.0000,4240.0000,17695.0000,250.0000,558.0000,11070.0000,-273597.0000,6850.0000,111761.0000,1920.0000,25944.0000,3470.0000,48513.0000,6533.0000,160.0000,1285.0000,0.0000,0.0000,5020.0000,-617269.0000,5650.0000,5328.0000,4280.0000,15544.0000,40.0000,12.0000,0.0000,0.0000,1160.0000,6000.0000,90.0000,490.0000,340.0000,367.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,950.0000,462.0000,0.0000,0.0000,880.0000,177.0000,190.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,14.0000,0.0000,0.0000,2650.0000,6118.0000,3880.0000,42022.0000,4060.0000,42249.0000,15400.0000,85944.0000,1810.0000,2765.0000,1060.0000,362.0000,280.0000,669.0000,200.0000,668.0000,100.0000,361981.0000,1280.0000,1837.0000,1480.0000,4280.0000,1180.0000,1054.0000,1590.0000,1670.0000,730.0000,346.0000,3890.0000,7630.0000,80.0000,87.0000,0.0000,0.0000,2180.0000,2845.0000,14610.0000,80741.0000,13940.0000,64600.0000,770.0000,11133.0000
40,OK,00,2,187930.0000,143740.0000,21120.0000,20040.0000,173520.0000,6850.0000,76690.0000,113370.0000,1450.0000,222460.0000,8610.0000,4470.0000,4140.0000,1490.0000,26350.0000,52220.0000,973322.0000,187920.0000,994597.0000,127070.0000,758178.0000,32670.0000,13162.0000,1790.0000,2570.0000,12900.0000,19062.0000,11680.0000,12286.0000,480.0000,258.0000,34700.0000,96194.0000,12240.0000,6496.0000,9180.0000,42241.0000,18070.0000,96752.0000,4227.0000,1890.0000,8358.0000,1020.0000,3130.0000,2730.0000,-17540.0000,8500.0000,19615.0000,29950.0000,21275.0000,310.0000,76.0000,0.0000,0.0000,1970.0000,5682.0000,270.0000,849.0000,880.0000,728.0000,186470.0000,2597246.0000,186470.0000,2512045.0000,43400.0000,85201.0000,1390.0000,30427.0000,7025.0000,1030.0000,19467.0000,400.0000,820.0000,690.0000,547.0000,650.0000,2016.0000,120.0000,60.0000,1250.0000,3287.0000,1250.0000,3300.0000,400.0000,3127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,670.0000,1147.0000,60.0000,590.0000,300.0000,66.0000,3000.0000,6120.0000,5020.0000,1259.0000,0.0000,0.0000,2720.0000,599.0000,1270.0000,169.0000,290.0000,11.0000,0.0000,0.0000,170.0000,19.0000,60.0000,4.0000,450.0000,96.0000,0.0000,0.0000,27740.0000,20520.0000,10790.0000,88453.0000,11130.0000,89825.0000,138330.0000,158993.0000,66400.0000,75891.0000,39850.0000,15995.0000,15040.0000,30502.0000,7270.0000,17660.0000,4270.0000,11754901.000,58630.0000,66304.0000,21800.0000,16842.0000,5900.0000,4985.0000,2940.0000,1914.0000,4190.0000,1059.0000,33110.0000,23154.0000,0.0000,0.0000,0.0000,0.0000,18420.0000,9301.0000,129180.0000,145045.0000,128430.0000,142616.0000,890.0000,1838.0000
40,OK,00,3,307880.0000,189230.0000,45510.0000,66630.0000,291250.0000,7760.0000,141050.0000,243940.0000,2620.0000,506020.0000,8210.0000,4480.0000,3720.0000,1340.0000,79220.0000,65040.0000,5320193.0000,307880.0000,5394630.0000,234860.0000,3993133.0000,47550.0000,28216.0000,2920.0000,5689.0000,18620.0000,43801.0000,17170.0000,27646.0000,1120.0000,819.0000,64870.0000,561130.0000,18690.0000,38331.0000,17760.0000,152603.0000,41590.0000,480862.0000,7675.0000,6710.0000,40537.0000,31180.0000,69607.0000,5650.0000,-10711.0000,14400.0000,52863.0000,61330.0000,74437.0000,1890.0000,508.0000,90.0000,461.0000,3550.0000,11168.0000,1240.0000,3687.0000,2600.0000,2355.0000,304180.0000,5031015.0000,304180.0000,4928735.0000,50870.0000,102281.0000,3670.0000,93024.0000,66613.0000,2740.0000,50829.0000,1400.0000,2477.0000,1820.0000,1785.0000,1880.0000,5461.0000,540.0000,299.0000,3440.0000,9402.0000,3470.0000,9585.0000,1250.0000,9821.0000,0.0000,0.0000,30.0000,22.0000,0.0000,0.0000,2230.0000,10375.0000,550.0000,8567.0000,19400.0000,12838.0000,171090.0000,888349.0000,172110.0000,90018.0000,0.0000,0.0000,7060.0000,2027.0000,62600.0000,19194.0000,1690.0000,56.0000,1260.0000,319.0000,12010.0000,5526.0000,22010.0000,3718.0000,28660.0000,9292.0000,410.0000,139.0000,54780.0000,99233.0000,24790.0000,190896.0000,25450.0000,193956.0000,284110.0000,871260.0000,121610.0000,426265.0000,35010.0000,11367.0000,42320.0000,150929.0000,26890.0000,151990.0000,17430.0000,111978282.00,108140.0000,364654.0000,81950.0000,152460.0000,12420.0000,10192.0000,7140.0000,4851.0000,128070.0000,70825.0000,174130.0000,172865.0000,0.0000,0.0000,0.0000,0.0000,34400.0000,36386.0000,261570.0000,734314.0000,260270.0000,728104.0000,1660.0000,4418.0000
40,OK,00,4,424200.0000,220220.0000,99010.0000,90370.0000,402790.0000,9860.0000,194440.0000,320080.0000,4230.0000,790460.0000,9410.0000,5710.0000,3710.0000,980.0000,100810.0000,88080.0000,15513640.000,424200.0000,15626829.000,363760.0000,12866731.000,76160.0000,47443.0000,5030.0000,12373.0000,31750.0000,83399.0000,29300.0000,55859.0000,3150.0000,2265.0000,58480.0000,503466.0000,31160.0000,90192.0000,25880.0000,312894.0000,63970.0000,1123775.0000,11987.0000,8440.0000,51426.0000,65500.0000,509140.0000,10010.0000,39609.0000,22370.0000,97286.0000,62640.0000,113189.0000,7750.0000,2160.0000,140.0000,1322.0000,5090.0000,20788.0000,4070.0000,14730.0000,7570.0000,6928.0000,414950.0000,7328296.0000,414950.0000,7202097.0000,60790.0000,126198.0000,9240.0000,255339.0000,353511.0000,6080.0000,112276.0000,5450.0000,11956.0000,3390.0000,4654.0000,5460.0000,15640.0000,1990.0000,1406.0000,8970.0000,30322.0000,9050.0000,31164.0000,3920.0000,28190.0000,80.0000,453.0000,90.0000,164.0000,160.0000,283.0000,6470.0000,45790.0000,1600.0000,32052.0000,44810.0000,69149.0000,415590.0000,7898867.0000,413090.0000,857493.0000,0.0000,0.0000,17020.0000,10898.0000,198430.0000,220656.0000,6900.0000,392.0000,8060.0000,4503.0000,22050.0000,21260.0000,81170.0000,17396.0000,136490.0000,173683.0000,3130.0000,2486.0000,41710.0000,107453.0000,32530.0000,251671.0000,33220.0000,261752.0000,410420.0000,1643056.0000,116090.0000,307402.0000,0.0000,0.0000,51630.0000,84483.0000,39170.0000,122089.0000,25310.0000,100830688.00,102810.0000,267236.0000,105130.0000,233678.0000,13630.0000,10916.0000,7960.0000,7250.0000,301490.0000,636838.0000,325220.0000,752778.0000,90.0000,82.0000,0.0000,0.0000,81410.0000,104250.0000,339340.0000,993102.0000,336910.0000,981986.0000,3320.0000,9721.0000
40,OK,00,5,244760.0000,101100.0000,101970.0000,33120.0000,231460.0000,6170.0000,124780.0000,165860.0000,3300.0000,511420.0000,3360.0000,1750.0000,1610.0000,0.0000,42580.0000,68440.0000,15034946.000,244760.0000,15133854.000,207770.0000,11758125.000,70600.0000,50219.0000,5760.0000,19107.0000,31670.0000,106886.0000,29390.0000,73071.0000,5000.0000,4048.0000,38370.0000,342389.0000,30810.0000,140192.0000,24220.0000,380161.0000,53960.0000,1297287.0000,10221.0000,4410.0000,26317.0000,51870.0000,867570.0000,10100.0000,82911.0000,21460.0000,111441.0000,46060.0000,98908.0000,7800.0000,2262.0000,230.0000,2152.0000,4290.0000,21194.0000,3720.0000,15682.0000,7290.0000,6652.0000,232380.0000,4587700.0000,232380.0000,4492441.0000,45910.0000,95261.0000,12390.0000,362397.0000,779948.0000,6380.0000,121852.0000,9190.0000,25311.0000,2900.0000,4657.0000,8560.0000,24233.0000,2650.0000,2095.0000,12190.0000,52228.0000,12280.0000,52931.0000,6650.0000,48109.0000,130.0000,649.0000,260.0000,380.0000,80.0000,374.0000,9200.0000,80714.0000,2380.0000,54182.0000,35380.0000,86558.0000,244100.0000,10011743.000,243400.0000,1190546.0000,0.0000,0.0000,10210.0000,14911.0000,109760.0000,242740.0000,8730.0000,746.0000,6560.0000,3665.0000,13210.0000,14830.0000,27100.0000,4495.0000,85050.0000,210637.0000,3580.0000,5609.0000,26910.0000,77000.0000,14080.0000,117023.0000,14880.0000,131268.0000,239180.0000,1386715.0000,8680.0000,6637.0000,0.0000,0.0000,0.0000,0.0000,3220.0000,1865.0000,5440.0000,4761850.0000,7000.0000,5229.0000,30040.0000,63513.0000,7860.0000,6506.0000,2870.0000,3434.0000,213590.0000,947807.0000,221620.0000,1035274.0000,0.0000,0.0000,0.0000,0.0000,67600.0000,141212.0000,176370.0000,490704.0000,173530.0000,475992.0000,3800.0000,13178.0000
